0.05,0.4269426942694269,0.034354353453465
0.09,0.2244224422442244,0.0135207928557044
0.13,0.0355035503550355,0.8772367616650459
0.17,0.126012601260126,0.5744992728384531
0.21,0.5876587658765876,0.6706432060638058
0.25,0.5274527452745275,0.7952327724608148
0.29,0.8151815181518152,0.08277682473166414
0.33,0.4388438843884389,0.9661959496183371
0.37,0.2545254525452545,0.5369721157987232
0.41,0.477047704770477,0.08148828079401793
0.45,0.752975297529753,0.8558735777178172
0.49,0.6858685868586859,0.8284263465968383
0.53,0.0322032203220322,0.1149305354987914
0.57,0.1037103710371037,0.4724479222531095
0.61,0.07540754075407541,0.9918491910325229
0.65,0.5685568556855686,0.9045676215619451
0.6899999999999999,0.3192319231923192,0.695515334456595
0.73,0.1889188918891889,0.9488723527565287
0.77,0.5683568356835683,0.6417942380963974
0.8100000000000001,0.2965296529652965,0.594447209998972
0.85,0.7912791279127913,0.01989464305911515
0.89,0.5997599759975998,0.9893905028838055
0.93,0.9640964096409641,0.8577908570476391
0.97,0.9296929692969297,0.8412293781119033
0.01,0.4156415641564156,0.01223025492255592
0.05,0.2723272327232723,0.7138461839298258
0.09,0.4147414741474147,0.8608829413520727
0.13,0.1976197619761976,0.8865187984733053
0.17,0.9046904690469046,0.5173636435190581
0.21,0.8301830183018302,0.9540564004053288
0.25,0.9066906690669067,0.8306371639007281
0.29,0.1924192419241924,0.6347161159947143
0.33,0.7018701870187019,0.05886801062951597
0.37,0.2523252325232523,0.3549148246569105
0.41,0.3655365536553655,0.7476897983697234
0.45,0.359035903590359,0.3044130163457317
0.49,0.8881888188818882,0.9490394679771881
0.53,0.8722872287228722,0.7261734919436279
0.57,0.07330733073307331,0.7909133452012096
0.61,0.5373537353735374,0.5610919679464558
0.65,0.8691869186918691,0.1325342131991794
0.6899999999999999,0.5335533553355336,0.8546653483802402
0.73,0.4622462246224622,0.8399039957838372
0.77,0.3629362936293629,0.6143588862082486
0.8100000000000001,0.1696169616961696,0.9161893954461191
0.85,0.8764876487648765,0.6932477300144487
0.89,0.8077807780778078,0.6471815612063696
0.93,0.2379237923792379,0.9309786863894494
0.97,0.6596659665966597,0.7294199916054475
0.01,0.5072507250725072,0.4105787308771178
0.05,0.7252725272527253,0.6316629787450051
0.09,0.5915591559155916,0.629165281435961
0.13,0.9872987298729873,0.7350610535028665
0.17,0.4564456445644565,0.3274522974819852
0.21,0.8301830183018302,0.7462369964053825
0.25,0.9066906690669067,0.8121855863486918
0.29,0.1924192419241924,0.2762741316899715
0.33,0.7018701870187019,0.8677523843502596
0.37,0.2523252325232523,0.5656250196849035
0.41,0.3655365536553655,0.7243911786124141
0.45,0.359035903590359,0.9599588186397939
0.49,0.8881888188818882,0.1226687991295357
0.53,0.8722872287228722,0.4845673987875833
0.57,0.07330733073307331,0.6273056595440984
0.61,0.5373537353735374,0.3850874451144228
0.65,0.8691869186918691,0.05879230201466279
0.6899999999999999,0.5335533553355336,0.5092535712811915
0.73,0.4622462246224622,0.5930113154784205
0.77,0.3629362936293629,0.04908226415327754
0.8100000000000001,0.1696169616961696,0.6026778954268603
0.85,0.8764876487648765,0.8758763112173165
0.89,0.8077807780778078,0.9754859263059005
0.93,0.2379237923792379,0.7444240982156933
0.97,0.6596659665966597,0.2768244196207779
0.01,0.5072507250725072,0.1211143696536118
0.05,0.7252725272527253,0.4134656064508938
0.09,0.5915591559155916,0.8580350661597332
0.13,0.9872987298729873,0.692115874840491
0.17,0.4564456445644565,0.6192808022490763
